parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
27101:003:1570,9151.0,attribute:haritav,reported_ha,570.380491,-93.767015,5.0,comparable,
27101:003:1580,8.2202,attribute:mets,reported_m2,570.380491,6838.766587,5.0,comparable,
27101:003:1590,49.0,attribute:haritav,reported_ha,570.380491,1064.041818,5.0,comparable,
27101:003:1600,0.0075,attribute:mets,reported_m2,570.380491,7604973.213333,5.0,comparable,
27101:003:1611,3849.0,attribute:haritav,reported_ha,570.380491,-85.181073,5.0,comparable,
27101:003:1612,0.0207,attribute:mets,reported_m2,570.380491,2755361.309179,5.0,comparable,
27101:003:1630,10.3883,attribute:mets,reported_m2,570.380491,5390.604728,5.0,comparable,
27101:003:1640,8.795,attribute:mets,reported_m2,570.380491,6385.281308,5.0,comparable,
27101:003:1650,0.005514,geometry,geodesic_wgs84_pyproj,570.380491,10344123.630758,5.0,comparable,
27101:003:1660,0.005126,geometry,geodesic_wgs84_pyproj,570.380491,11127104.272337,5.0,comparable,
27101:003:1670,0.003691,geometry,geodesic_wgs84_pyproj,570.380491,15453178.000542,5.0,comparable,
27101:003:1680,0.010201,geometry,geodesic_wgs84_pyproj,570.380491,5591317.419861,5.0,comparable,
27101:003:1691,4095.0,attribute:haritav,reported_ha,570.380491,-86.071294,5.0,comparable,
27101:003:1692,1676.0,attribute:haritav,reported_ha,570.380491,-65.967751,5.0,comparable,
27101:003:1712,0.1069,attribute:mets,reported_m2,570.380491,533464.537886,5.0,comparable,
27101:003:1720,43.0,attribute:haritav,reported_ha,570.380491,1226.466258,5.0,comparable,
27101:003:1730,143756.0,attribute:haritav,reported_ha,570.380491,-99.60323,5.0,comparable,
27101:003:1740,11.6056,attribute:mets,reported_m2,570.380491,4814.700584,5.0,comparable,
27101:003:1750,58092.0,attribute:haritav,reported_ha,570.380491,-99.018143,5.0,comparable,
27101:003:1770,22.1081,attribute:mets,reported_m2,570.380491,2479.961602,5.0,comparable,
27101:003:1790,48629.0,attribute:haritav,reported_ha,570.380491,-98.827077,5.0,comparable,
27101:003:1800,7.5192,attribute:mets,reported_m2,570.380491,7485.653939,5.0,comparable,
27101:003:1810,630687.0,attribute:haritav,reported_ha,570.380491,-99.909562,5.0,comparable,
27101:003:1820,304250.0,attribute:haritav,reported_ha,570.380491,-99.812529,5.0,comparable,
27101:003:1830,2.1098,attribute:mets,reported_m2,570.380491,26934.8133,5.0,comparable,
27101:003:1840,1297.0,attribute:haritav,reported_ha,570.380491,-56.023092,5.0,comparable,
27101:004:0001,80295.0,attribute:haritav,reported_ha,570.380491,-99.289644,5.0,comparable,
27101:004:0005,9.6834,attribute:mets,reported_m2,570.380491,5790.29154,5.0,comparable,
27101:004:0006,0.1409,attribute:mets,reported_m2,570.380491,404712.271824,5.0,comparable,
27101:004:0008,446.0,attribute:haritav,reported_ha,570.380491,27.888002,5.0,comparable,
27101:004:0011,2488.0,attribute:haritav,reported_ha,570.380491,-77.074739,5.0,comparable,
27101:004:0012,8270.0,attribute:haritav,reported_ha,570.380491,-93.103017,5.0,comparable,
27101:004:0014,62346.0,attribute:haritav,reported_ha,570.380491,-99.085137,5.0,comparable,
27101:004:0015,0.1343,attribute:mets,reported_m2,570.380491,424606.247952,5.0,comparable,
27101:004:0016,0.3189,attribute:mets,reported_m2,570.380491,178758.730323,5.0,comparable,
27101:004:0017,0.0405,attribute:mets,reported_m2,570.380491,1408246.891358,5.0,comparable,
27101:004:0018,0.6545,attribute:mets,reported_m2,570.380491,87047.515814,5.0,comparable,
27101:004:0019,107121.0,attribute:haritav,reported_ha,570.380491,-99.467536,5.0,comparable,
27101:004:0020,1999.0,attribute:haritav,reported_ha,570.380491,-71.466709,5.0,comparable,
27101:004:0023,0.266192,geometry,geodesic_wgs84_pyproj,570.380491,214174.092009,5.0,comparable,
27101:004:0024,64641.0,attribute:haritav,reported_ha,570.380491,-99.117618,5.0,comparable,
27101:004:0025,0.009,attribute:mets,reported_m2,570.380491,6337461.011111,5.0,comparable,
27101:004:0026,81773.0,attribute:haritav,reported_ha,570.380491,-99.302483,5.0,comparable,
27101:004:0027,2.4277,attribute:mets,reported_m2,570.380491,23394.685958,5.0,comparable,
27101:004:0028,0.3447,attribute:mets,reported_m2,570.380491,165371.56687,5.0,comparable,
27101:004:0030,0.0205,attribute:mets,reported_m2,570.380491,2782243.858537,5.0,comparable,
27101:004:0032,1.5409,attribute:mets,reported_m2,570.380491,36916.061458,5.0,comparable,
27101:004:0034,156610.0,attribute:haritav,reported_ha,570.380491,-99.635796,5.0,comparable,
27101:004:0035,0.1234,attribute:mets,reported_m2,570.380491,462120.819287,5.0,comparable,
27101:004:0036,2.2665,attribute:mets,reported_m2,570.380491,25065.69561,5.0,comparable,
27101:004:0037,64005.0,attribute:haritav,reported_ha,570.380491,-99.10885,5.0,comparable,
27101:004:0038,98707.0,attribute:haritav,reported_ha,570.380491,-99.422148,5.0,comparable,
27101:004:0039,9.0686,attribute:mets,reported_m2,570.380491,6189.620129,5.0,comparable,
27101:004:0040,5.3825,attribute:mets,reported_m2,570.380491,10496.943632,5.0,comparable,
27101:004:0043,0.237999,geometry,geodesic_wgs84_pyproj,570.380491,239556.675448,5.0,comparable,
27101:004:0044,319185.0,attribute:haritav,reported_ha,570.380491,-99.821301,5.0,comparable,
27101:004:0045,30957.0,attribute:haritav,reported_ha,570.380491,-98.157507,5.0,comparable,
27101:004:0046,584009.0,attribute:haritav,reported_ha,570.380491,-99.902334,5.0,comparable,
27101:004:0048,0.0031,attribute:mets,reported_m2,570.380491,18399270.677419,5.0,comparable,
27101:004:0049,159792.0,attribute:haritav,reported_ha,570.380491,-99.643048,5.0,comparable,
27101:004:0051,1.3336,attribute:mets,reported_m2,570.380491,42669.982828,5.0,comparable,
27101:004:0052,844832.0,attribute:haritav,reported_ha,570.380491,-99.932486,5.0,comparable,
27101:004:0053,27317.0,attribute:haritav,reported_ha,570.380491,-97.911994,5.0,comparable,
27101:004:0054,27125.0,attribute:haritav,reported_ha,570.380491,-97.897215,5.0,comparable,
27101:004:0055,0.8333,attribute:mets,reported_m2,570.380491,68348.396856,5.0,comparable,
27101:004:0056,3.8414,attribute:mets,reported_m2,570.380491,14748.245197,5.0,comparable,
27101:004:0057,4.9715,attribute:mets,reported_m2,570.380491,11373.005954,5.0,comparable,
27101:004:0058,0.1683,attribute:mets,reported_m2,570.380491,338807.005942,5.0,comparable,
27101:004:0059,1.7096,attribute:mets,reported_m2,570.380491,33263.38857,5.0,comparable,
27101:004:0060,1.6061,attribute:mets,reported_m2,570.380491,35413.385904,5.0,comparable,
27101:004:0061,391447.0,attribute:haritav,reported_ha,570.380491,-99.854289,5.0,comparable,
27101:004:0063,5.0237,attribute:mets,reported_m2,570.380491,11253.792842,5.0,comparable,
27101:004:0064,8.8341,attribute:mets,reported_m2,570.380491,6356.577252,5.0,comparable,
27101:004:0065,324763.0,attribute:haritav,reported_ha,570.380491,-99.82437,5.0,comparable,
27101:004:0066,2.8488,attribute:mets,reported_m2,570.380491,19921.780785,5.0,comparable,
27101:004:0067,5.5483,attribute:mets,reported_m2,570.380491,10180.274877,5.0,comparable,
27101:004:0068,11.4494,attribute:mets,reported_m2,570.380491,4881.750057,5.0,comparable,
27101:004:0069,6.3214,attribute:mets,reported_m2,570.380491,8923.009001,5.0,comparable,
27101:004:0070,14.3652,attribute:mets,reported_m2,570.380491,3870.571179,5.0,comparable,
27101:004:0071,7.1712,attribute:mets,reported_m2,570.380491,7853.766329,5.0,comparable,
27101:004:0072,3.3855,attribute:mets,reported_m2,570.380491,16747.747482,5.0,comparable,
27101:004:0074,2.2872,attribute:mets,reported_m2,570.380491,24837.936822,5.0,comparable,
27101:004:0075,2.7919,attribute:mets,reported_m2,570.380491,20329.832408,5.0,comparable,
27101:004:0077,23.2781,attribute:mets,reported_m2,570.380491,2350.288,5.0,comparable,
27101:004:0078,35343.0,attribute:haritav,reported_ha,570.380491,-98.386157,5.0,comparable,
27101:004:0079,0.0496,attribute:mets,reported_m2,570.380491,1149860.667339,5.0,comparable,
27101:004:0080,3.9551,attribute:mets,reported_m2,570.380491,14321.392405,5.0,comparable,
27101:004:0087,0.3244,attribute:mets,reported_m2,570.380491,175726.291924,5.0,comparable,
27101:004:0089,144275.0,attribute:haritav,reported_ha,570.380491,-99.604657,5.0,comparable,
27101:004:0092,2.9305,attribute:mets,reported_m2,570.380491,19363.589524,5.0,comparable,
27101:004:0093,1980.0,attribute:haritav,reported_ha,570.380491,-71.192904,5.0,comparable,
27101:004:0094,123335.0,attribute:haritav,reported_ha,570.380491,-99.537536,5.0,comparable,
27101:004:0095,30.4226,attribute:mets,reported_m2,570.380491,1774.857806,5.0,comparable,
27101:004:0096,0.3511,attribute:mets,reported_m2,570.380491,162355.280832,5.0,comparable,
27101:004:0097,233.0,attribute:haritav,reported_ha,570.380491,144.798494,5.0,comparable,
27101:004:0098,0.0031,attribute:mets,reported_m2,570.380491,18399270.677419,5.0,comparable,
27101:004:0100,92782.0,attribute:haritav,reported_ha,570.380491,-99.385247,5.0,comparable,
27101:004:0101,0.7179,attribute:mets,reported_m2,570.380491,79351.245438,5.0,comparable,
27101:004:0103,746.0,attribute:haritav,reported_ha,570.380491,-23.541489,5.0,comparable,
27101:004:0104,2451.0,attribute:haritav,reported_ha,570.380491,-76.728662,5.0,comparable,
27101:004:0105,4.0217,attribute:mets,reported_m2,570.380491,14082.571823,5.0,comparable,
27101:004:0106,12.1071,attribute:mets,reported_m2,570.380491,4611.123977,5.0,comparable,
27101:004:0108,36645.0,attribute:haritav,reported_ha,570.380491,-98.443497,5.0,comparable,
27101:004:0109,12.3207,attribute:mets,reported_m2,570.380491,4529.448741,5.0,comparable,
27101:004:0111,3.4848,attribute:mets,reported_m2,570.380491,16267.667901,5.0,comparable,
27101:004:0112,10842.0,attribute:haritav,reported_ha,570.380491,-94.739158,5.0,comparable,
27101:004:0113,14.8719,attribute:mets,reported_m2,570.380491,3735.289983,5.0,comparable,
27101:004:0114,5892.0,attribute:haritav,reported_ha,570.380491,-90.319408,5.0,comparable,
27101:004:0115,2.4233,attribute:mets,reported_m2,570.380491,23437.345397,5.0,comparable,
27101:004:0116,14.4601,attribute:mets,reported_m2,570.380491,3844.51277,5.0,comparable,
27101:004:0117,14.2553,attribute:mets,reported_m2,570.380491,3901.181953,5.0,comparable,
27101:004:0118,1.4399,attribute:mets,reported_m2,570.380491,39512.507188,5.0,comparable,
27101:004:0119,70786.0,attribute:haritav,reported_ha,570.380491,-99.194219,5.0,comparable,
27101:004:0120,52803.0,attribute:haritav,reported_ha,570.380491,-98.919795,5.0,comparable,
27101:004:0121,39908.0,attribute:haritav,reported_ha,570.380491,-98.570762,5.0,comparable,
27101:004:0122,2.815,attribute:mets,reported_m2,570.380491,20162.184405,5.0,comparable,
27101:004:0123,0.569272,geometry,geodesic_wgs84_pyproj,570.380491,100094.720801,5.0,comparable,
27101:004:0124,0.216776,geometry,geodesic_wgs84_pyproj,570.380491,263019.760029,5.0,comparable,
27101:004:0125,0.118149,geometry,geodesic_wgs84_pyproj,570.380491,482663.705998,5.0,comparable,
27101:004:0126,19.4347,attribute:mets,reported_m2,570.380491,2834.856164,5.0,comparable,
27101:004:0128,14961.0,attribute:haritav,reported_ha,570.380491,-96.187551,5.0,comparable,
27101:004:0129,30.6635,attribute:mets,reported_m2,570.380491,1760.128462,5.0,comparable,
27101:004:0132,2.0883,attribute:mets,reported_m2,570.380491,27213.149021,5.0,comparable,
27101:004:0133,81557.0,attribute:haritav,reported_ha,570.380491,-99.300636,5.0,comparable,
27101:004:0134,17.6775,attribute:mets,reported_m2,570.380491,3126.590247,5.0,comparable,
27101:004:0135,0.0222,attribute:mets,reported_m2,570.380491,2569181.490991,5.0,comparable,
27101:004:0136,79738.0,attribute:haritav,reported_ha,570.380491,-99.284682,5.0,comparable,
27101:004:0137,220.0,attribute:haritav,reported_ha,570.380491,159.26386,5.0,comparable,
27101:004:0138,93.0,attribute:haritav,reported_ha,570.380491,513.312356,5.0,comparable,
27101:004:0139,14.7159,attribute:mets,reported_m2,570.380491,3775.947044,5.0,comparable,
27101:004:0140,4371.0,attribute:haritav,reported_ha,570.380491,-86.950801,5.0,comparable,
27101:004:0141,0.2174,attribute:mets,reported_m2,570.380491,262264.531279,5.0,comparable,
27101:004:0142,47561.0,attribute:haritav,reported_ha,570.380491,-98.800739,5.0,comparable,
27101:004:0143,0.5084,attribute:mets,reported_m2,570.380491,112091.284618,5.0,comparable,
27101:004:0148,3.1433,attribute:mets,reported_m2,570.380491,18045.913244,5.0,comparable,
27101:004:0149,0.4116,attribute:mets,reported_m2,570.380491,138476.406948,5.0,comparable,
27101:004:0152,50293.0,attribute:haritav,reported_ha,570.380491,-98.865885,5.0,comparable,
27101:004:0153,0.0497,attribute:mets,reported_m2,570.380491,1147546.863179,5.0,comparable,
27101:004:0154,231.0,attribute:haritav,reported_ha,570.380491,146.917961,5.0,comparable,
27101:004:0156,5.8394,attribute:mets,reported_m2,570.380491,9667.79277,5.0,comparable,
27101:004:0157,96183.0,attribute:haritav,reported_ha,570.380491,-99.406984,5.0,comparable,
27101:004:0158,2758.0,attribute:haritav,reported_ha,570.380491,-79.319054,5.0,comparable,
27101:004:0159,16691.0,attribute:haritav,reported_ha,570.380491,-96.582706,5.0,comparable,
27101:004:0160,0.7294,attribute:mets,reported_m2,570.380491,78098.586647,5.0,comparable,
27101:004:0161,533.0,attribute:haritav,reported_ha,570.380491,7.013225,5.0,comparable,
27101:004:0162,1526.0,attribute:haritav,reported_ha,570.380491,-62.62251,5.0,comparable,
27101:004:0163,0.0058,attribute:mets,reported_m2,570.380491,9834046.396552,5.0,comparable,
27101:004:0164,569.0,attribute:haritav,reported_ha,570.380491,0.242617,5.0,comparable,
27101:004:0165,0.0365,attribute:mets,reported_m2,570.380491,1562586.276712,5.0,comparable,
27101:004:0166,0.80376,geometry,geodesic_wgs84_pyproj,570.380491,70864.030432,5.0,comparable,
27101:004:0167,85132.0,attribute:haritav,reported_ha,570.380491,-99.330005,5.0,comparable,
27101:004:0168,78686.0,attribute:haritav,reported_ha,570.380491,-99.275118,5.0,comparable,
27101:004:0169,43438.0,attribute:haritav,reported_ha,570.380491,-98.686909,5.0,comparable,
27101:004:0170,134965.0,attribute:haritav,reported_ha,570.380491,-99.577386,5.0,comparable,
27101:004:0171,96132.0,attribute:haritav,reported_ha,570.380491,-99.406669,5.0,comparable,
27101:004:0173,1173.0,attribute:haritav,reported_ha,570.380491,-51.374212,5.0,comparable,
27101:004:0174,47045.0,attribute:haritav,reported_ha,570.380491,-98.787585,5.0,comparable,
27101:004:0175,0.228,attribute:mets,reported_m2,570.380491,250066.882018,5.0,comparable,
27101:004:0176,670.0,attribute:haritav,reported_ha,570.380491,-14.868583,5.0,comparable,
27101:004:0177,3.637,attribute:mets,reported_m2,570.380491,15582.719027,5.0,comparable,
27101:004:0178,277.0,attribute:haritav,reported_ha,570.380491,105.913535,5.0,comparable,
27101:004:0179,87255.0,attribute:haritav,reported_ha,570.380491,-99.346306,5.0,comparable,
27101:004:0180,0.0469,attribute:mets,reported_m2,570.380491,1216063.093817,5.0,comparable,
27101:004:0181,0.003,attribute:mets,reported_m2,570.380491,19012583.033333,5.0,comparable,
27101:004:0182,2580.0,attribute:haritav,reported_ha,570.380491,-77.892229,5.0,comparable,
27101:004:0183,28150.0,attribute:haritav,reported_ha,570.380491,-97.973782,5.0,comparable,
27101:004:0184,303.0,attribute:haritav,reported_ha,570.380491,88.244386,5.0,comparable,
27101:004:0185,0.068004,geometry,geodesic_wgs84_pyproj,570.380491,838645.501735,5.0,comparable,
27101:004:0186,12568.0,attribute:haritav,reported_ha,570.380491,-95.461645,5.0,comparable,
27101:004:0187,0.048047,geometry,geodesic_wgs84_pyproj,570.380491,1187030.291173,5.0,comparable,
27101:004:0188,43520.0,attribute:haritav,reported_ha,570.380491,-98.689383,5.0,comparable,
27101:004:0189,0.103947,geometry,geodesic_wgs84_pyproj,570.380491,548622.417193,5.0,comparable,
27101:004:0191,0.3844,attribute:mets,reported_m2,570.380491,148282.021592,5.0,comparable,
27101:004:0192,706.0,attribute:haritav,reported_ha,570.380491,-19.209562,5.0,comparable,
27101:004:0193,1.8945,attribute:mets,reported_m2,570.380491,30007.1782,5.0,comparable,
27101:004:0194,0.0155,attribute:mets,reported_m2,570.380491,3679774.135484,5.0,comparable,
27101:004:0195,0.6041,attribute:mets,reported_m2,570.380491,94318.22397,5.0,comparable,
27101:004:0196,715.0,attribute:haritav,reported_ha,570.380491,-20.226505,5.0,comparable,
27101:004:0197,11782.0,attribute:haritav,reported_ha,570.380491,-95.158882,5.0,comparable,
27101:004:0198,23767.0,attribute:haritav,reported_ha,570.380491,-97.600116,5.0,comparable,
27101:004:0199,279.0,attribute:haritav,reported_ha,570.380491,104.437452,5.0,comparable,
27101:004:0200,4.6605,attribute:mets,reported_m2,570.380491,12138.611544,5.0,comparable,
27101:004:0201,20472.0,attribute:haritav,reported_ha,570.380491,-97.213851,5.0,comparable,
27101:004:0202,414.0,attribute:haritav,reported_ha,570.380491,37.773065,5.0,comparable,
27101:004:0203,2.2823,attribute:mets,reported_m2,570.380491,24891.477501,5.0,comparable,
27101:004:0204,0.0871,attribute:mets,reported_m2,570.380491,654757.050517,5.0,comparable,
27101:004:0205,6011.0,attribute:haritav,reported_ha,570.380491,-90.511055,5.0,comparable,
27101:004:0206,280.0,attribute:haritav,reported_ha,570.380491,103.707318,5.0,comparable,
27101:004:0207,788.0,attribute:haritav,reported_ha,570.380491,-27.616689,5.0,comparable,
27101:004:0209,0.009,attribute:mets,reported_m2,570.380491,6337461.011111,5.0,comparable,
27101:004:0213,0.156656,geometry,geodesic_wgs84_pyproj,570.380491,363997.443443,5.0,comparable,
27101:004:0214,120.0,attribute:haritav,reported_ha,570.380491,375.317076,5.0,comparable,
27101:004:0215,0.042878,geometry,geodesic_wgs84_pyproj,570.380491,1330140.428658,5.0,comparable,
27101:004:0216,10197.0,attribute:haritav,reported_ha,570.380491,-94.406389,5.0,comparable,
27101:004:0217,554.0,attribute:haritav,reported_ha,570.380491,2.956767,5.0,comparable,
27101:004:0218,15100.0,attribute:haritav,reported_ha,570.380491,-96.222646,5.0,comparable,
27101:004:0219,532.0,attribute:haritav,reported_ha,570.380491,7.214378,5.0,comparable,
27101:004:0220,1.3453,attribute:mets,reported_m2,570.380491,42298.014644,5.0,comparable,
27101:004:0223,360.0,attribute:haritav,reported_ha,570.380491,58.439025,5.0,comparable,
27101:004:0224,5.4867,attribute:mets,reported_m2,570.380491,10295.693058,5.0,comparable,
27101:004:0225,0.037321,geometry,geodesic_wgs84_pyproj,570.380491,1528209.774658,5.0,comparable,
27101:004:0226,6.4036,attribute:mets,reported_m2,570.380491,8807.18488,5.0,comparable,
27101:004:0227,0.0389,attribute:mets,reported_m2,570.380491,1466173.755784,5.0,comparable,
27101:004:0228,0.7505,attribute:mets,reported_m2,570.380491,75900.065423,5.0,comparable,
27101:004:0229,89.0,attribute:haritav,reported_ha,570.380491,540.876956,5.0,comparable,
27101:004:0230,12.1852,attribute:mets,reported_m2,570.380491,4580.92843,5.0,comparable,
27101:004:0231,9.1864,attribute:mets,reported_m2,570.380491,6108.966418,5.0,comparable,
27101:004:0232,0.1035,attribute:mets,reported_m2,570.380491,550992.261836,5.0,comparable,
27101:004:0233,20.8987,attribute:mets,reported_m2,570.380491,2629.263021,5.0,comparable,
27101:004:0234,0.0278,attribute:mets,reported_m2,570.380491,2051628.384892,5.0,comparable,
27101:004:0235,209985.0,attribute:haritav,reported_ha,570.380491,-99.728371,5.0,comparable,
27101:004:0236,7570.0,attribute:haritav,reported_ha,570.380491,-92.465251,5.0,comparable,
27101:004:0237,506.0,attribute:haritav,reported_ha,570.380491,12.723417,5.0,comparable,
27101:004:0238,0.022698,geometry,geodesic_wgs84_pyproj,570.380491,2512810.789497,5.0,comparable,
27101:004:0240,0.593548,geometry,geodesic_wgs84_pyproj,570.380491,95996.775829,5.0,comparable,
27101:004:0242,70260.0,attribute:haritav,reported_ha,570.380491,-99.188186,5.0,comparable,
27101:004:0243,0.094251,geometry,geodesic_wgs84_pyproj,570.380491,605071.818867,5.0,comparable,
27101:004:0244,977.0,attribute:haritav,reported_ha,570.380491,-41.619192,5.0,comparable,
27101:004:0246,0.0031,attribute:mets,reported_m2,570.380491,18399270.677419,5.0,comparable,
27101:004:0248,9.1778,attribute:mets,reported_m2,570.380491,6114.784491,5.0,comparable,
27101:004:0249,0.2273,attribute:mets,reported_m2,570.380491,250837.303564,5.0,comparable,
27101:004:0250,57496.0,attribute:haritav,reported_ha,570.380491,-99.007965,5.0,comparable,
27101:004:0253,82476.0,attribute:haritav,reported_ha,570.380491,-99.308429,5.0,comparable,
27101:004:0254,5.9058,attribute:mets,reported_m2,570.380491,9557.971672,5.0,comparable,
27101:004:0255,14606.0,attribute:haritav,reported_ha,570.380491,-96.094889,5.0,comparable,
27101:004:0256,56993.0,attribute:haritav,reported_ha,570.380491,-98.99921,5.0,comparable,
27101:004:0257,540.0,attribute:haritav,reported_ha,570.380491,5.626017,5.0,comparable,
27101:004:0259,0.0432,attribute:mets,reported_m2,570.380491,1320225.210648,5.0,comparable,
27101:004:0260,4.4507,attribute:mets,reported_m2,570.380491,12715.523199,5.0,comparable,
27101:004:0261,72180.0,attribute:haritav,reported_ha,570.380491,-99.20978,5.0,comparable,
27101:004:0265,0.2449,attribute:mets,reported_m2,570.380491,232803.426296,5.0,comparable,
27101:004:0270,1.7655,attribute:mets,reported_m2,570.380491,32207.022996,5.0,comparable,
27101:004:0271,85544.0,attribute:haritav,reported_ha,570.380491,-99.333231,5.0,comparable,
27101:004:0272,83858.0,attribute:haritav,reported_ha,570.380491,-99.319826,5.0,comparable,
27101:004:0273,12.7569,attribute:mets,reported_m2,570.380491,4371.152796,5.0,comparable,
27101:004:0274,12.204,attribute:mets,reported_m2,570.380491,4573.71756,5.0,comparable,
27101:004:0275,0.0128,attribute:mets,reported_m2,570.380491,4455997.585938,5.0,comparable,
27101:004:0276,6.4819,attribute:mets,reported_m2,570.380491,8699.587945,5.0,comparable,
27101:004:0277,5.1292,attribute:mets,reported_m2,570.380491,11020.262244,5.0,comparable,
27101:004:0278,2.2762,attribute:mets,reported_m2,570.380491,24958.452289,5.0,comparable,
27101:004:0279,8.5551,attribute:mets,reported_m2,570.380491,6567.139963,5.0,comparable,
27101:004:0280,6.4238,attribute:mets,reported_m2,570.380491,8779.175737,5.0,comparable,
27101:004:0282,7.1611,attribute:mets,reported_m2,570.380491,7864.984304,5.0,comparable,
27101:004:0284,0.1221,attribute:mets,reported_m2,570.380491,467042.089271,5.0,comparable,
27101:004:0286,34232.0,attribute:haritav,reported_ha,570.380491,-98.33378,5.0,comparable,
27101:004:0287,4051.0,attribute:haritav,reported_ha,570.380491,-85.920008,5.0,comparable,
27101:004:0288,147969.0,attribute:haritav,reported_ha,570.380491,-99.614527,5.0,comparable,
27101:004:0291,8.2029,attribute:mets,reported_m2,570.380491,6853.400517,5.0,comparable,
27101:004:0293,793.0,attribute:haritav,reported_ha,570.380491,-28.073078,5.0,comparable,
27101:004:0294,90205.0,attribute:haritav,reported_ha,570.380491,-99.367684,5.0,comparable,
27101:004:0295,0.2106,attribute:mets,reported_m2,570.380491,270735.940646,5.0,comparable,
27101:004:0296,0.0474,attribute:mets,reported_m2,570.380491,1203234.369198,5.0,comparable,
27101:004:0300,38310.0,attribute:haritav,reported_ha,570.380491,-98.511145,5.0,comparable,
27101:004:0301,3.6758,attribute:mets,reported_m2,570.380491,15417.179689,5.0,comparable,
27101:004:0302,6.0795,attribute:mets,reported_m2,570.380491,9282.029624,5.0,comparable,
27101:004:0303,25134.0,attribute:haritav,reported_ha,570.380491,-97.730642,5.0,comparable,
27101:004:0304,47971.0,attribute:haritav,reported_ha,570.380491,-98.810989,5.0,comparable,
27101:004:0305,0.308,attribute:mets,reported_m2,570.380491,185088.471104,5.0,comparable,
27101:004:0306,2330.0,attribute:haritav,reported_ha,570.380491,-75.520151,5.0,comparable,
27101:004:0307,1844.0,attribute:haritav,reported_ha,570.380491,-69.068303,5.0,comparable,
27101:004:0308,57184.0,attribute:haritav,reported_ha,570.380491,-99.002552,5.0,comparable,
27101:004:0310,65323.0,attribute:haritav,reported_ha,570.380491,-99.126831,5.0,comparable,
27101:004:0313,4530.0,attribute:haritav,reported_ha,570.380491,-87.408819,5.0,comparable,
27101:004:0314,0.028532,geometry,geodesic_wgs84_pyproj,570.380491,1998990.463339,5.0,comparable,
27101:004:0315,0.02848,geometry,geodesic_wgs84_pyproj,570.380491,2002640.488062,5.0,comparable,
27101:004:0316,5.2236,attribute:mets,reported_m2,570.380491,10819.298779,5.0,comparable,
27101:004:0317,2.4815,attribute:mets,reported_m2,570.380491,22885.310941,5.0,comparable,
27101:004:0320,22.0568,attribute:mets,reported_m2,570.380491,2485.962111,5.0,comparable,
27101:004:0340,394.0,attribute:haritav,reported_ha,570.380491,44.766622,5.0,comparable,
27101:004:0351,5838.0,attribute:haritav,reported_ha,570.380491,-90.229865,5.0,comparable,
27101:004:0352,6.3306,attribute:mets,reported_m2,570.380491,8909.896234,5.0,comparable,
27101:004:0381,72587.0,attribute:haritav,reported_ha,570.380491,-99.214211,5.0,comparable,
27101:004:0382,76998.0,attribute:haritav,reported_ha,570.380491,-99.259227,5.0,comparable,
27101:004:0383,12.0325,attribute:mets,reported_m2,570.380491,4640.332358,5.0,comparable,
27101:004:0391,139618.0,attribute:haritav,reported_ha,570.380491,-99.591471,5.0,comparable,
27101:004:0412,2.6938,attribute:mets,reported_m2,570.380491,21073.824746,5.0,comparable,
27101:004:0421,0.0569,attribute:mets,reported_m2,570.380491,1002326.170475,5.0,comparable,
27101:004:0453,2.3997,attribute:mets,reported_m2,570.380491,23668.824895,5.0,comparable,
27101:004:0454,1.0931,attribute:mets,reported_m2,570.380491,52080.083341,5.0,comparable,
27101:004:0455,3.3966,attribute:mets,reported_m2,570.380491,16692.689484,5.0,comparable,
27101:004:0461,0.0608,attribute:mets,reported_m2,570.380491,938025.807566,5.0,comparable,
27101:004:0462,1.3097,attribute:mets,reported_m2,570.380491,43450.468886,5.0,comparable,
27101:004:0463,8.0137,attribute:mets,reported_m2,570.380491,7017.567303,5.0,comparable,
27101:004:0466,1.9444,attribute:mets,reported_m2,570.380491,29234.524326,5.0,comparable,
27101:004:0472,64738.0,attribute:haritav,reported_ha,570.380491,-99.11894,5.0,comparable,
27101:004:0473,52103.0,attribute:haritav,reported_ha,570.380491,-98.905283,5.0,comparable,
27101:004:0474,0.787,attribute:mets,reported_m2,570.380491,72375.284752,5.0,comparable,
27101:004:0475,4.8508,attribute:mets,reported_m2,570.380491,11658.482951,5.0,comparable,
27101:004:0476,1.7459,attribute:mets,reported_m2,570.380491,32569.711381,5.0,comparable,
27101:004:0477,3.8651,attribute:mets,reported_m2,570.380491,14657.198805,5.0,comparable,
27101:004:0478,4.5462,attribute:mets,reported_m2,570.380491,12446.313207,5.0,comparable,
27101:004:0480,2.847,attribute:mets,reported_m2,570.380491,19934.439445,5.0,comparable,
27101:004:0491,35786.0,attribute:haritav,reported_ha,570.380491,-98.406135,5.0,comparable,
27101:004:0492,74801.0,attribute:haritav,reported_ha,570.380491,-99.237469,5.0,comparable,
27101:004:0500,386.0,attribute:haritav,reported_ha,570.380491,47.766967,5.0,comparable,
27101:004:0510,148818.0,attribute:haritav,reported_ha,570.380491,-99.616726,5.0,comparable,
27101:004:0521,80906.0,attribute:haritav,reported_ha,570.380491,-99.295008,5.0,comparable,
27101:004:0530,29156.0,attribute:haritav,reported_ha,570.380491,-98.043694,5.0,comparable,
